fid,longitude,latitude,lon_min,lon_max,lat_min,lat_max,result,focused
15992,34.73417483,-0.119293299,34.73367562,34.73467403,-0.119697684,-0.118888915,0,0
15993,34.73517261,-0.119293299,34.7346734,34.73567181,-0.119697684,-0.118888915,0,0
15994,34.73617038,-0.119293299,34.73567118,34.73666959,-0.119697684,-0.118888915,0,0
15995,34.73716816,-0.119293299,34.73666896,34.73766737,-0.119697684,-0.118888915,0,0
15996,34.73816594,-0.119293299,34.73766674,34.73866515,-0.119697684,-0.118888915,0,0
15997,34.73916372,-0.119293299,34.73866452,34.73966292,-0.119697684,-0.118888915,0,0
15998,34.7401615,-0.119293299,34.73966229,34.7406607,-0.119697684,-0.118888915,0,0
15999,34.74115928,-0.119293299,34.74066007,34.74165848,-0.119697684,-0.118888915,0,0
16000,34.74215706,-0.119293299,34.74165785,34.74265626,-0.119697684,-0.118888915,0,0
16001,34.74315484,-0.119293299,34.74265563,34.74365404,-0.119697684,-0.118888915,0,0
16002,34.74415261,-0.119293299,34.74365341,34.74465182,-0.119697684,-0.118888915,1,0
16003,34.74515039,-0.119293299,34.74465119,34.7456496,-0.119697684,-0.118888915,1,0
16004,34.74614817,-0.119293299,34.74564897,34.74664738,-0.119697684,-0.118888915,1,0
16005,34.74714595,-0.119293299,34.74664675,34.74764515,-0.119697684,-0.118888915,1,0
16006,34.74814373,-0.119293299,34.74764452,34.74864293,-0.119697684,-0.118888915,1,0
16007,34.74914151,-0.119293299,34.7486423,34.74964071,-0.119697684,-0.118888915,1,0
16008,34.75013929,-0.119293299,34.74964008,34.75063849,-0.119697684,-0.118888915,1,0
16009,34.75113707,-0.119293299,34.75063786,34.75163627,-0.119697684,-0.118888915,1,0
16010,34.75213484,-0.119293299,34.75163564,34.75263405,-0.119697684,-0.118888915,1,0
16011,34.75313262,-0.119293299,34.75263342,34.75363183,-0.119697684,-0.118888915,1,0
16012,34.7541304,-0.119293299,34.7536312,34.75462961,-0.119697684,-0.118888915,1,0
16013,34.75512818,-0.119293299,34.75462898,34.75562738,-0.119697684,-0.118888915,1,0
16014,34.75612596,-0.119293299,34.75562675,34.75662516,-0.119697684,-0.118888915,1,0
16015,34.75712374,-0.119293299,34.75662453,34.75762294,-0.119697684,-0.118888915,1,0
16016,34.75812152,-0.119293299,34.75762231,34.75862072,-0.119697684,-0.118888915,1,0
16017,34.7591193,-0.119293299,34.75862009,34.7596185,-0.119697684,-0.118888915,1,0
16018,34.76011707,-0.119293299,34.75961787,34.76061628,-0.119697684,-0.118888915,1,0
16019,34.76111485,-0.119293299,34.76061565,34.76161406,-0.119697684,-0.118888915,1,0
16020,34.76211263,-0.119293299,34.76161343,34.76261184,-0.119697684,-0.118888915,1,0
16021,34.76311041,-0.119293299,34.76261121,34.76360961,-0.119697684,-0.118888915,1,0
16022,34.76410819,-0.119293299,34.76360898,34.76460739,-0.119697684,-0.118888915,1,0
16023,34.76510597,-0.119293299,34.76460676,34.76560517,-0.119697684,-0.118888915,1,0
16024,34.76610375,-0.119293299,34.76560454,34.76660295,-0.119697684,-0.118888915,0,0
16025,34.76710152,-0.119293299,34.76660232,34.76760073,-0.119697684,-0.118888915,0,0
16026,34.7680993,-0.119293299,34.7676001,34.76859851,-0.119697684,-0.118888915,0,0
16027,34.76909708,-0.119293299,34.76859788,34.76959629,-0.119697684,-0.118888915,0,0
16028,34.77009486,-0.119293299,34.76959566,34.77059407,-0.119697684,-0.118888915,0,0
16029,34.77109264,-0.119293299,34.77059344,34.77159184,-0.119697684,-0.118888915,0,0
16030,34.77209042,-0.119293299,34.77159121,34.77258962,-0.119697684,-0.118888915,0,0
16031,34.7730882,-0.119293299,34.77258899,34.7735874,-0.119697684,-0.118888915,0,0
16032,34.77408598,-0.119293299,34.77358677,34.77458518,-0.119697684,-0.118888915,0,0
16033,34.77508375,-0.119293299,34.77458455,34.77558296,-0.119697684,-0.118888915,0,0
16034,34.77608153,-0.119293299,34.77558233,34.77658074,-0.119697684,-0.118888915,0,0
16035,34.77707931,-0.119293299,34.77658011,34.77757852,-0.119697684,-0.118888915,0,0
16036,34.77807709,-0.119293299,34.77757789,34.7785763,-0.119697684,-0.118888915,0,0
16037,34.77907487,-0.119293299,34.77857567,34.77957407,-0.119697684,-0.118888915,0,0
16038,34.78007265,-0.119293299,34.77957344,34.78057185,-0.119697684,-0.118888915,1,0
16039,34.78107043,-0.119293299,34.78057122,34.78156963,-0.119697684,-0.118888915,1,0
16040,34.78206821,-0.119293299,34.781569,34.78256741,-0.119697684,-0.118888915,1,0
16041,34.78306598,-0.119293299,34.78256678,34.78356519,-0.119697684,-0.118888915,0,0
16042,34.78406376,-0.119293299,34.78356456,34.78456297,-0.119697684,-0.118888915,1,0
16043,34.78506154,-0.119293299,34.78456234,34.78556075,-0.119697684,-0.118888915,0,0
16044,34.78605932,-0.119293299,34.78556012,34.78655853,-0.119697684,-0.118888915,0,0
16045,34.7870571,-0.119293299,34.7865579,34.7875563,-0.119697684,-0.118888915,0,0
16046,34.78805488,-0.119293299,34.78755567,34.78855408,-0.119697684,-0.118888915,0,0
16047,34.78905266,-0.119293299,34.78855345,34.78955186,-0.119697684,-0.118888915,0,0
16048,34.79005044,-0.119293299,34.78955123,34.79054964,-0.119697684,-0.118888915,0,0
16049,34.79104821,-0.119293299,34.79054901,34.79154742,-0.119697684,-0.118888915,0,0
16050,34.79204599,-0.119293299,34.79154679,34.7925452,-0.119697684,-0.118888915,1,0
16051,34.79304377,-0.119293299,34.79254457,34.79354298,-0.119697684,-0.118888915,1,0
16052,34.79404155,-0.119293299,34.79354235,34.79454076,-0.119697684,-0.118888915,1,0
16053,34.79503933,-0.119293299,34.79454013,34.79553853,-0.119697684,-0.118888915,1,0
16054,34.79603711,-0.119293299,34.7955379,34.79653631,-0.119697684,-0.118888915,1,0
16055,34.79703489,-0.119293299,34.79653568,34.79753409,-0.119697684,-0.118888915,0,0
16056,34.79803267,-0.119293299,34.79753346,34.79853187,-0.119697684,-0.118888915,0,0
16057,34.79903044,-0.119293299,34.79853124,34.79952965,-0.119697684,-0.118888915,1,0
16058,34.80002822,-0.119293299,34.79952902,34.80052743,-0.119697684,-0.118888915,1,0
16059,34.801026,-0.119293299,34.8005268,34.80152521,-0.119697684,-0.118888915,1,0
16060,34.80202378,-0.119293299,34.80152458,34.80252299,-0.119697684,-0.118888915,1,0
16061,34.80302156,-0.119293299,34.80252236,34.80352076,-0.119697684,-0.118888915,1,0
16062,34.80401934,-0.119293299,34.80352013,34.80451854,-0.119697684,-0.118888915,1,0
16063,34.80501712,-0.119293299,34.80451791,34.80551632,-0.119697684,-0.118888915,1,0
16064,34.8060149,-0.119293299,34.80551569,34.8065141,-0.119697684,-0.118888915,1,0
16065,34.80701267,-0.119293299,34.80651347,34.80751188,-0.119697684,-0.118888915,1,0
16066,34.80801045,-0.119293299,34.80751125,34.80850966,-0.119697684,-0.118888915,1,0
16067,34.80900823,-0.119293299,34.80850903,34.80950744,-0.119697684,-0.118888915,0,0
16068,34.81000601,-0.119293299,34.80950681,34.81050522,-0.119697684,-0.118888915,1,0
16069,34.81100379,-0.119293299,34.81050458,34.81150299,-0.119697684,-0.118888915,1,0
16070,34.81200157,-0.119293299,34.81150236,34.81250077,-0.119697684,-0.118888915,1,0
16071,34.81299935,-0.119293299,34.81250014,34.81349855,-0.119697684,-0.118888915,1,0
16072,34.81399713,-0.119293299,34.81349792,34.81449633,-0.119697684,-0.118888915,1,0
16073,34.8149949,-0.119293299,34.8144957,34.81549411,-0.119697684,-0.118888915,1,0
16074,34.81599268,-0.119293299,34.81549348,34.81649189,-0.119697684,-0.118888915,1,0
16075,34.81699046,-0.119293299,34.81649126,34.81748967,-0.119697684,-0.118888915,1,0
16076,34.81798824,-0.119293299,34.81748904,34.81848745,-0.119697684,-0.118888915,0,0
16077,34.81898602,-0.119293299,34.81848681,34.81948522,-0.119697684,-0.118888915,1,0
16078,34.8199838,-0.119293299,34.81948459,34.820483,-0.119697684,-0.118888915,1,0
16079,34.82098158,-0.119293299,34.82048237,34.82148078,-0.119697684,-0.118888915,0,0
16080,34.82197936,-0.119293299,34.82148015,34.82247856,-0.119697684,-0.118888915,0,0
16081,34.7132221,-0.120102068,34.7127229,34.71372131,-0.120506452,-0.119697684,0,0
16082,34.71421988,-0.120102068,34.71372068,34.71471909,-0.120506452,-0.119697684,0,0
16083,34.71521766,-0.120102068,34.71471846,34.71571687,-0.120506452,-0.119697684,0,0
16084,34.71621544,-0.120102068,34.71571623,34.71671465,-0.120506452,-0.119697684,0,0
16085,34.71721322,-0.120102068,34.71671401,34.71771243,-0.120506452,-0.119697684,0,0
16086,34.718211,-0.120102068,34.71771179,34.7187102,-0.120506452,-0.119697684,0,0
16087,34.71920878,-0.120102068,34.71870957,34.71970798,-0.120506452,-0.119697684,0,0
16088,34.72020656,-0.120102068,34.71970735,34.72070576,-0.120506452,-0.119697684,0,0
16089,34.72120433,-0.120102068,34.72070513,34.72170354,-0.120506452,-0.119697684,0,0
16090,34.72220211,-0.120102068,34.72170291,34.72270132,-0.120506452,-0.119697684,0,0
16091,34.72319989,-0.120102068,34.72270069,34.7236991,-0.120506452,-0.119697684,0,0
16092,34.72419767,-0.120102068,34.72369846,34.72469688,-0.120506452,-0.119697684,0,0
16093,34.72519545,-0.120102068,34.72469624,34.72569466,-0.120506452,-0.119697684,0,0
16094,34.72619323,-0.120102068,34.72569402,34.72669243,-0.120506452,-0.119697684,0,0
16095,34.72719101,-0.120102068,34.7266918,34.72769021,-0.120506452,-0.119697684,0,0
16096,34.72818879,-0.120102068,34.72768958,34.72868799,-0.120506452,-0.119697684,0,0
16097,34.72918656,-0.120102068,34.72868736,34.72968577,-0.120506452,-0.119697684,0,0
16098,34.73018434,-0.120102068,34.72968514,34.73068355,-0.120506452,-0.119697684,0,0
16099,34.73118212,-0.120102068,34.73068292,34.73168133,-0.120506452,-0.119697684,0,0
16100,34.7321799,-0.120102068,34.73168069,34.73267911,-0.120506452,-0.119697684,0,0
16101,34.73317768,-0.120102068,34.73267847,34.73367689,-0.120506452,-0.119697684,0,0
16102,34.73417546,-0.120102068,34.73367625,34.73467466,-0.120506452,-0.119697684,0,0
16103,34.73517324,-0.120102068,34.73467403,34.73567244,-0.120506452,-0.119697684,0,0
16104,34.73617102,-0.120102068,34.73567181,34.73667022,-0.120506452,-0.119697684,0,0
16105,34.73716879,-0.120102068,34.73666959,34.737668,-0.120506452,-0.119697684,0,0
16106,34.73816657,-0.120102068,34.73766737,34.73866578,-0.120506452,-0.119697684,0,0
16107,34.73916435,-0.120102068,34.73866515,34.73966356,-0.120506452,-0.119697684,0,0
16108,34.74016213,-0.120102068,34.73966292,34.74066134,-0.120506452,-0.119697684,0,0
16109,34.74115991,-0.120102068,34.7406607,34.74165912,-0.120506452,-0.119697684,0,0
16110,34.74215769,-0.120102068,34.74165848,34.74265689,-0.120506452,-0.119697684,0,0
16111,34.74315547,-0.120102068,34.74265626,34.74365467,-0.120506452,-0.119697684,0,0
16112,34.74415325,-0.120102068,34.74365404,34.74465245,-0.120506452,-0.119697684,1,0
16113,34.74515102,-0.120102068,34.74465182,34.74565023,-0.120506452,-0.119697684,1,0
16114,34.7461488,-0.120102068,34.7456496,34.74664801,-0.120506452,-0.119697684,1,0
16115,34.74714658,-0.120102068,34.74664738,34.74764579,-0.120506452,-0.119697684,1,0
16116,34.74814436,-0.120102068,34.74764515,34.74864357,-0.120506452,-0.119697684,1,0
16117,34.74914214,-0.120102068,34.74864293,34.74964135,-0.120506452,-0.119697684,1,0
16118,34.75013992,-0.120102068,34.74964071,34.75063912,-0.120506452,-0.119697684,1,0
16119,34.7511377,-0.120102068,34.75063849,34.7516369,-0.120506452,-0.119697684,1,0
16120,34.75213548,-0.120102068,34.75163627,34.75263468,-0.120506452,-0.119697684,1,0
16121,34.75313325,-0.120102068,34.75263405,34.75363246,-0.120506452,-0.119697684,1,0
16122,34.75413103,-0.120102068,34.75363183,34.75463024,-0.120506452,-0.119697684,1,0
16123,34.75512881,-0.120102068,34.75462961,34.75562802,-0.120506452,-0.119697684,0,0
16124,34.75612659,-0.120102068,34.75562738,34.7566258,-0.120506452,-0.119697684,1,0
16125,34.75712437,-0.120102068,34.75662516,34.75762358,-0.120506452,-0.119697684,1,0
16126,34.75812215,-0.120102068,34.75762294,34.75862136,-0.120506452,-0.119697684,1,0
16127,34.75911993,-0.120102068,34.75862072,34.75961913,-0.120506452,-0.119697684,1,0
16128,34.76011771,-0.120102068,34.7596185,34.76061691,-0.120506452,-0.119697684,1,0
16129,34.76111548,-0.120102068,34.76061628,34.76161469,-0.120506452,-0.119697684,1,0
16130,34.76211326,-0.120102068,34.76161406,34.76261247,-0.120506452,-0.119697684,1,0
16131,34.76311104,-0.120102068,34.76261184,34.76361025,-0.120506452,-0.119697684,1,0
16132,34.76410882,-0.120102068,34.76360961,34.76460803,-0.120506452,-0.119697684,1,0
16133,34.7651066,-0.120102068,34.76460739,34.76560581,-0.120506452,-0.119697684,0,0
16134,34.76610438,-0.120102068,34.76560517,34.76660359,-0.120506452,-0.119697684,0,0
16135,34.76710216,-0.120102068,34.76660295,34.76760136,-0.120506452,-0.119697684,0,0
16136,34.76809994,-0.120102068,34.76760073,34.76859914,-0.120506452,-0.119697684,0,0
16137,34.76909771,-0.120102068,34.76859851,34.76959692,-0.120506452,-0.119697684,0,0
16138,34.77009549,-0.120102068,34.76959629,34.7705947,-0.120506452,-0.119697684,0,0
16139,34.77109327,-0.120102068,34.77059407,34.77159248,-0.120506452,-0.119697684,0,0
16140,34.77209105,-0.120102068,34.77159184,34.77259026,-0.120506452,-0.119697684,0,0
16141,34.77308883,-0.120102068,34.77258962,34.77358804,-0.120506452,-0.119697684,0,0
16142,34.77408661,-0.120102068,34.7735874,34.77458582,-0.120506452,-0.119697684,0,0
16143,34.77508439,-0.120102068,34.77458518,34.77558359,-0.120506452,-0.119697684,0,0
16144,34.77608217,-0.120102068,34.77558296,34.77658137,-0.120506452,-0.119697684,0,0
16145,34.77707995,-0.120102068,34.77658074,34.77757915,-0.120506452,-0.119697684,0,0
16146,34.77807772,-0.120102068,34.77757852,34.77857693,-0.120506452,-0.119697684,0,0
16147,34.7790755,-0.120102068,34.7785763,34.77957471,-0.120506452,-0.119697684,0,0
16148,34.78007328,-0.120102068,34.77957407,34.78057249,-0.120506452,-0.119697684,1,0
16149,34.78107106,-0.120102068,34.78057185,34.78157027,-0.120506452,-0.119697684,1,0
16150,34.78206884,-0.120102068,34.78156963,34.78256805,-0.120506452,-0.119697684,1,0
16151,34.78306662,-0.120102068,34.78256741,34.78356582,-0.120506452,-0.119697684,0,0
16152,34.7840644,-0.120102068,34.78356519,34.7845636,-0.120506452,-0.119697684,1,0
16153,34.78506218,-0.120102068,34.78456297,34.78556138,-0.120506452,-0.119697684,0,0
16154,34.78605995,-0.120102068,34.78556075,34.78655916,-0.120506452,-0.119697684,0,0
16155,34.78705773,-0.120102068,34.78655853,34.78755694,-0.120506452,-0.119697684,0,0
16156,34.78805551,-0.120102068,34.7875563,34.78855472,-0.120506452,-0.119697684,1,0
16157,34.78905329,-0.120102068,34.78855408,34.7895525,-0.120506452,-0.119697684,0,0
16158,34.79005107,-0.120102068,34.78955186,34.79055028,-0.120506452,-0.119697684,0,0
16159,34.79104885,-0.120102068,34.79054964,34.79154805,-0.120506452,-0.119697684,0,0
16160,34.79204663,-0.120102068,34.79154742,34.79254583,-0.120506452,-0.119697684,1,0
16161,34.79304441,-0.120102068,34.7925452,34.79354361,-0.120506452,-0.119697684,1,0
16162,34.79404218,-0.120102068,34.79354298,34.79454139,-0.120506452,-0.119697684,1,0
16163,34.79503996,-0.120102068,34.79454076,34.79553917,-0.120506452,-0.119697684,1,0
16164,34.79603774,-0.120102068,34.79553853,34.79653695,-0.120506452,-0.119697684,1,0
16165,34.79703552,-0.120102068,34.79653631,34.79753473,-0.120506452,-0.119697684,1,0
16166,34.7980333,-0.120102068,34.79753409,34.79853251,-0.120506452,-0.119697684,0,0
16167,34.79903108,-0.120102068,34.79853187,34.79953028,-0.120506452,-0.119697684,1,0
16168,34.80002886,-0.120102068,34.79952965,34.80052806,-0.120506452,-0.119697684,1,0
16169,34.80102664,-0.120102068,34.80052743,34.80152584,-0.120506452,-0.119697684,1,0
16170,34.80202441,-0.120102068,34.80152521,34.80252362,-0.120506452,-0.119697684,1,0
16171,34.80302219,-0.120102068,34.80252299,34.8035214,-0.120506452,-0.119697684,1,0
16172,34.80401997,-0.120102068,34.80352076,34.80451918,-0.120506452,-0.119697684,1,0
16173,34.80501775,-0.120102068,34.80451854,34.80551696,-0.120506452,-0.119697684,0,0
16174,34.80601553,-0.120102068,34.80551632,34.80651474,-0.120506452,-0.119697684,0,0
16175,34.80701331,-0.120102068,34.8065141,34.80751252,-0.120506452,-0.119697684,0,0
16176,34.80801109,-0.120102068,34.80751188,34.80851029,-0.120506452,-0.119697684,1,0
16177,34.80900887,-0.120102068,34.80850966,34.80950807,-0.120506452,-0.119697684,1,0
16178,34.81000664,-0.120102068,34.80950744,34.81050585,-0.120506452,-0.119697684,1,0
16179,34.81100442,-0.120102068,34.81050522,34.81150363,-0.120506452,-0.119697684,1,0
16180,34.8120022,-0.120102068,34.81150299,34.81250141,-0.120506452,-0.119697684,1,0
16181,34.81299998,-0.120102068,34.81250077,34.81349919,-0.120506452,-0.119697684,1,0
16182,34.81399776,-0.120102068,34.81349855,34.81449697,-0.120506452,-0.119697684,1,0
16183,34.81499554,-0.120102068,34.81449633,34.81549475,-0.120506452,-0.119697684,0,0
16184,34.81599332,-0.120102068,34.81549411,34.81649252,-0.120506452,-0.119697684,1,0
16185,34.8169911,-0.120102068,34.81649189,34.8174903,-0.120506452,-0.119697684,1,0
16186,34.81798887,-0.120102068,34.81748967,34.81848808,-0.120506452,-0.119697684,0,0
16187,34.81898665,-0.120102068,34.81848745,34.81948586,-0.120506452,-0.119697684,0,0
16188,34.81998443,-0.120102068,34.81948522,34.82048364,-0.120506452,-0.119697684,0,0
16189,34.82098221,-0.120102068,34.820483,34.82148142,-0.120506452,-0.119697684,0,0
16190,34.82197999,-0.120102068,34.82148078,34.8224792,-0.120506452,-0.119697684,0,0
16191,34.71322274,-0.120910837,34.71272353,34.71372195,-0.121315221,-0.120506452,0,0
16192,34.71422052,-0.120910837,34.71372131,34.71471973,-0.121315221,-0.120506452,0,0
16193,34.7152183,-0.120910837,34.71471909,34.71571751,-0.121315221,-0.120506452,0,0
16194,34.71621608,-0.120910837,34.71571687,34.71671528,-0.121315221,-0.120506452,0,0
16195,34.71721385,-0.120910837,34.71671465,34.71771306,-0.121315221,-0.120506452,0,0
16196,34.71821163,-0.120910837,34.71771243,34.71871084,-0.121315221,-0.120506452,0,0
16197,34.71920941,-0.120910837,34.7187102,34.71970862,-0.121315221,-0.120506452,0,0
16198,34.72020719,-0.120910837,34.71970798,34.7207064,-0.121315221,-0.120506452,0,0
16199,34.72120497,-0.120910837,34.72070576,34.72170418,-0.121315221,-0.120506452,0,0
16200,34.72220275,-0.120910837,34.72170354,34.72270196,-0.121315221,-0.120506452,0,0
16201,34.72320053,-0.120910837,34.72270132,34.72369974,-0.121315221,-0.120506452,0,0
16202,34.72419831,-0.120910837,34.7236991,34.72469751,-0.121315221,-0.120506452,0,0
16203,34.72519609,-0.120910837,34.72469688,34.72569529,-0.121315221,-0.120506452,0,0
16204,34.72619386,-0.120910837,34.72569466,34.72669307,-0.121315221,-0.120506452,0,0
16205,34.72719164,-0.120910837,34.72669243,34.72769085,-0.121315221,-0.120506452,0,0
16206,34.72818942,-0.120910837,34.72769021,34.72868863,-0.121315221,-0.120506452,0,0
16207,34.7291872,-0.120910837,34.72868799,34.72968641,-0.121315221,-0.120506452,0,0
16208,34.73018498,-0.120910837,34.72968577,34.73068419,-0.121315221,-0.120506452,0,0
16209,34.73118276,-0.120910837,34.73068355,34.73168197,-0.121315221,-0.120506452,0,0
16210,34.73218054,-0.120910837,34.73168133,34.73267975,-0.121315221,-0.120506452,0,0
16211,34.73317832,-0.120910837,34.73267911,34.73367752,-0.121315221,-0.120506452,0,0
16212,34.73417609,-0.120910837,34.73367689,34.7346753,-0.121315221,-0.120506452,0,0
16213,34.73517387,-0.120910837,34.73467466,34.73567308,-0.121315221,-0.120506452,0,0
16214,34.73617165,-0.120910837,34.73567244,34.73667086,-0.121315221,-0.120506452,0,0
16215,34.73716943,-0.120910837,34.73667022,34.73766864,-0.121315221,-0.120506452,0,0
16216,34.73816721,-0.120910837,34.737668,34.73866642,-0.121315221,-0.120506452,0,0
16217,34.73916499,-0.120910837,34.73866578,34.7396642,-0.121315221,-0.120506452,0,0
16218,34.74016277,-0.120910837,34.73966356,34.74066198,-0.121315221,-0.120506452,0,0
16219,34.74116055,-0.120910837,34.74066134,34.74165975,-0.121315221,-0.120506452,0,0
16220,34.74215832,-0.120910837,34.74165912,34.74265753,-0.121315221,-0.120506452,0,0
16221,34.7431561,-0.120910837,34.74265689,34.74365531,-0.121315221,-0.120506452,0,0
16222,34.74415388,-0.120910837,34.74365467,34.74465309,-0.121315221,-0.120506452,1,0
16223,34.74515166,-0.120910837,34.74465245,34.74565087,-0.121315221,-0.120506452,1,0
16224,34.74614944,-0.120910837,34.74565023,34.74664865,-0.121315221,-0.120506452,1,0
16225,34.74714722,-0.120910837,34.74664801,34.74764643,-0.121315221,-0.120506452,1,0
16226,34.748145,-0.120910837,34.74764579,34.74864421,-0.121315221,-0.120506452,1,0
16227,34.74914278,-0.120910837,34.74864357,34.74964198,-0.121315221,-0.120506452,1,0
16228,34.75014055,-0.120910837,34.74964135,34.75063976,-0.121315221,-0.120506452,1,0
16229,34.75113833,-0.120910837,34.75063912,34.75163754,-0.121315221,-0.120506452,1,0
16230,34.75213611,-0.120910837,34.7516369,34.75263532,-0.121315221,-0.120506452,1,0
16231,34.75313389,-0.120910837,34.75263468,34.7536331,-0.121315221,-0.120506452,1,0
16232,34.75413167,-0.120910837,34.75363246,34.75463088,-0.121315221,-0.120506452,1,1
16233,34.75512945,-0.120910837,34.75463024,34.75562866,-0.121315221,-0.120506452,1,0
16234,34.75612723,-0.120910837,34.75562802,34.75662644,-0.121315221,-0.120506452,1,0
16235,34.75712501,-0.120910837,34.7566258,34.75762422,-0.121315221,-0.120506452,1,0
16236,34.75812279,-0.120910837,34.75762358,34.75862199,-0.121315221,-0.120506452,1,0
16237,34.75912056,-0.120910837,34.75862136,34.75961977,-0.121315221,-0.120506452,1,0
16238,34.76011834,-0.120910837,34.75961913,34.76061755,-0.121315221,-0.120506452,1,0
16239,34.76111612,-0.120910837,34.76061691,34.76161533,-0.121315221,-0.120506452,1,0
16240,34.7621139,-0.120910837,34.76161469,34.76261311,-0.121315221,-0.120506452,1,0
16241,34.76311168,-0.120910837,34.76261247,34.76361089,-0.121315221,-0.120506452,0,0
16242,34.76410946,-0.120910837,34.76361025,34.76460867,-0.121315221,-0.120506452,0,0
16243,34.76510724,-0.120910837,34.76460803,34.76560645,-0.121315221,-0.120506452,0,0
16244,34.76610502,-0.120910837,34.76560581,34.76660422,-0.121315221,-0.120506452,0,0
16245,34.76710279,-0.120910837,34.76660359,34.767602,-0.121315221,-0.120506452,0,0
16246,34.76810057,-0.120910837,34.76760136,34.76859978,-0.121315221,-0.120506452,0,0
16247,34.76909835,-0.120910837,34.76859914,34.76959756,-0.121315221,-0.120506452,0,0
16248,34.77009613,-0.120910837,34.76959692,34.77059534,-0.121315221,-0.120506452,0,0
16249,34.77109391,-0.120910837,34.7705947,34.77159312,-0.121315221,-0.120506452,0,0
16250,34.77209169,-0.120910837,34.77159248,34.7725909,-0.121315221,-0.120506452,0,0
16251,34.77308947,-0.120910837,34.77259026,34.77358868,-0.121315221,-0.120506452,0,0
16252,34.77408725,-0.120910837,34.77358804,34.77458645,-0.121315221,-0.120506452,0,0
16253,34.77508502,-0.120910837,34.77458582,34.77558423,-0.121315221,-0.120506452,0,0
16254,34.7760828,-0.120910837,34.77558359,34.77658201,-0.121315221,-0.120506452,0,0
16255,34.77708058,-0.120910837,34.77658137,34.77757979,-0.121315221,-0.120506452,1,0
16256,34.77807836,-0.120910837,34.77757915,34.77857757,-0.121315221,-0.120506452,1,0
16257,34.77907614,-0.120910837,34.77857693,34.77957535,-0.121315221,-0.120506452,1,0
16258,34.78007392,-0.120910837,34.77957471,34.78057313,-0.121315221,-0.120506452,1,0
16259,34.7810717,-0.120910837,34.78057249,34.78157091,-0.121315221,-0.120506452,1,0
16260,34.78206948,-0.120910837,34.78157027,34.78256868,-0.121315221,-0.120506452,1,0
16261,34.78306725,-0.120910837,34.78256805,34.78356646,-0.121315221,-0.120506452,1,0
16262,34.78406503,-0.120910837,34.78356582,34.78456424,-0.121315221,-0.120506452,0,0
16263,34.78506281,-0.120910837,34.7845636,34.78556202,-0.121315221,-0.120506452,0,0
16264,34.78606059,-0.120910837,34.78556138,34.7865598,-0.121315221,-0.120506452,0,0
16265,34.78705837,-0.120910837,34.78655916,34.78755758,-0.121315221,-0.120506452,1,0
16266,34.78805615,-0.120910837,34.78755694,34.78855536,-0.121315221,-0.120506452,0,0
16267,34.78905393,-0.120910837,34.78855472,34.78955314,-0.121315221,-0.120506452,0,0
16268,34.79005171,-0.120910837,34.7895525,34.79055092,-0.121315221,-0.120506452,0,0
16269,34.79104948,-0.120910837,34.79055028,34.79154869,-0.121315221,-0.120506452,0,0
16270,34.79204726,-0.120910837,34.79154805,34.79254647,-0.121315221,-0.120506452,1,0
16271,34.79304504,-0.120910837,34.79254583,34.79354425,-0.121315221,-0.120506452,1,0
16272,34.79404282,-0.120910837,34.79354361,34.79454203,-0.121315221,-0.120506452,1,0
16273,34.7950406,-0.120910837,34.79454139,34.79553981,-0.121315221,-0.120506452,1,0
16274,34.79603838,-0.120910837,34.79553917,34.79653759,-0.121315221,-0.120506452,0,0
16275,34.79703616,-0.120910837,34.79653695,34.79753537,-0.121315221,-0.120506452,1,0
16276,34.79803394,-0.120910837,34.79753473,34.79853315,-0.121315221,-0.120506452,1,0
16277,34.79903172,-0.120910837,34.79853251,34.79953092,-0.121315221,-0.120506452,1,0
16278,34.80002949,-0.120910837,34.79953028,34.8005287,-0.121315221,-0.120506452,0,0
16279,34.80102727,-0.120910837,34.80052806,34.80152648,-0.121315221,-0.120506452,1,0
16280,34.80202505,-0.120910837,34.80152584,34.80252426,-0.121315221,-0.120506452,1,0
16281,34.80302283,-0.120910837,34.80252362,34.80352204,-0.121315221,-0.120506452,1,0
16282,34.80402061,-0.120910837,34.8035214,34.80451982,-0.121315221,-0.120506452,1,0
16283,34.80501839,-0.120910837,34.80451918,34.8055176,-0.121315221,-0.120506452,0,0
16284,34.80601617,-0.120910837,34.80551696,34.80651538,-0.121315221,-0.120506452,1,0
16285,34.80701395,-0.120910837,34.80651474,34.80751315,-0.121315221,-0.120506452,1,0
16286,34.80801172,-0.120910837,34.80751252,34.80851093,-0.121315221,-0.120506452,1,0
16287,34.8090095,-0.120910837,34.80851029,34.80950871,-0.121315221,-0.120506452,1,0
16288,34.81000728,-0.120910837,34.80950807,34.81050649,-0.121315221,-0.120506452,1,0
16289,34.81100506,-0.120910837,34.81050585,34.81150427,-0.121315221,-0.120506452,1,0
16290,34.81200284,-0.120910837,34.81150363,34.81250205,-0.121315221,-0.120506452,1,0
16291,34.81300062,-0.120910837,34.81250141,34.81349983,-0.121315221,-0.120506452,1,0
16292,34.8139984,-0.120910837,34.81349919,34.81449761,-0.121315221,-0.120506452,1,0
16293,34.81499618,-0.120910837,34.81449697,34.81549538,-0.121315221,-0.120506452,0,0
16294,34.81599395,-0.120910837,34.81549475,34.81649316,-0.121315221,-0.120506452,1,0
